Seq	JH1T	JH1O	JH1S	JH3T	JH3O	JH3S	JH4T	JH4O	JH4S	JH5T	JH5O	JH5S	JH6T	JH6O	JH6S	JH7T	JH7O	JH7S
Seq27790	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	1	1	0
Seq27791	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0
Seq27792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq27793	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	6	0
Seq27794	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0
Seq27795	0	0	0	1	0	0	0	1	0	0	0	0	18	4	0	0	1	0
Seq27796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq27797	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	2	2	0
Seq27798	0	0	0	0	0	0	0	0	0	0	6	0	5	15	5	4	0	0
Seq27799	0	0	0	1	0	0	0	0	0	0	1	0	8	15	9	7	25	2
Seq27800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Seq27801	0	0	0	0	0	0	0	0	0	1	2	1	0	33	6	1	25	0
Seq27802	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1
Seq27803	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0
Seq27804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Seq27805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq27806	0	0	0	0	0	0	0	0	0	0	0	0	0	9	61	0	6	2
Seq27807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
Seq27808	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	5	12	0
Seq27809	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Seq27810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Seq27811	0	0	0	0	0	0	0	4	0	2	4	3	0	15	87	5	14	4
Seq27812	0	0	0	0	0	0	0	0	0	0	0	0	9	1	9	1	8	0
Seq27813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq27814	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	7
Seq27815	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
Seq27816	0	0	0	0	0	0	0	0	0	4	0	0	2	1	2	2	1	2
Seq27817	0	0	0	2	14	0	1	6	0	41	3870	43	9	855	124	60	590	117
Seq27818	137	79	32	864	626	71	5974	2050	24	16277	122175	5251	6170	55198	26114	11989	140361	24868
Seq27819	0	8	40	61	60	10	0	39	11	614	28950	1880	50	47974	2192	115	5517	1245
Seq27820	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
Seq27821	0	0	0	0	0	0	0	3	0	0	1	0	0	2	1	0	2	0
Seq27822	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
Seq27823	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0
Seq27824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Seq27825	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0
Seq27826	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Seq27827	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seq27828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq27829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq27830	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
Seq27831	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0
Seq27832	0	0	0	0	1	0	0	0	0	0	1	0	0	0	13	2	0	2
Seq27833	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Seq27834	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4	0	0	5
Seq27835	3	2	8	1	1	3	2	5	2	3	29	23	16	49	69	21	47	16
Seq27836	0	0	1	0	1	1	0	0	0	1	1	2	0	0	10	1	8	3
Seq27837	10	0	5	7	4	6	11	0	0	1	8	7	4	4	6	3	13	2
Seq27838	0	0	5	7	5	1	0	7	1	1	13	8	3	36	42	8	18	10
Seq27839	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Seq27840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq27841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Seq27842	0	0	0	2	0	0	0	3	0	2	7	2	33	44	69	9	25	7
Seq27843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	0
Seq27844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Seq27845	0	0	0	0	0	0	0	0	4	0	2	0	0	0	8	0	2	0
Seq27846	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
Seq27847	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Seq27848	0	0	0	0	1	0	0	1	0	0	1	0	1	2	4	0	4	5
Seq27849	4	2	32	16	16	4	2	9	3	8	86	22	29	75	119	29	83	21
Seq27850	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	1
Seq27851	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	17	0
Seq27852	0	0	0	0	2	0	0	0	2	6	6	0	8	1	21	3	7	0
Seq27853	0	3	0	23	3	0	0	1	0	0	3012	0	0	64	26	30	345	26
Seq27854	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	5	0
Seq27855	0	0	0	0	1	0	0	3	9	326	887	1	5	66	1229	30	293	11
Seq27856	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	1
Seq27857	0	0	0	0	0	0	0	0	0	0	9	3	42	4	6	4	1	0
Seq27858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Seq27859	0	1	5	5	7	1	0	0	1	1	7	3	6	22	25	1	73	1
Seq27860	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Seq27861	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	2	1
Seq27862	0	0	0	0	0	0	0	0	0	0	7	1	1	0	10	0	9	2
Seq27863	2	6	10	12	15	7	3	14	23	19	51	41	27	101	273	70	593	55
Seq27864	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	4	2	0
Seq27865	0	0	0	0	0	0	0	0	0	2	1	0	0	0	5	0	2	0
Seq27866	2	0	0	0	0	1	0	0	3	1	0	4	0	9	3	4	0	0
Seq27867	0	0	0	0	0	1	0	0	0	0	3	2	0	1	10	3	6	1
Seq27868	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq27869	0	0	0	0	0	0	0	0	0	0	9	0	0	11	11	3	13	2
Seq27870	0	0	0	0	0	0	0	1	0	1	3	0	7	2	12	2	14	1
Seq27871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq27872	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	4	0
Seq27873	0	0	0	0	0	0	0	0	0	0	7	0	2	4	3	0	4	4
Seq27874	0	0	0	0	0	0	0	0	0	0	8	0	9	3	15	1	8	1
Seq27875	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0
Seq27876	60	33	47	164	97	37	155	1600	287	1624	3091	1045	7211	5307	4049	3076	12366	4320
Seq27877	1	2	2	18	2	4	25	101	1102	187	234	89	321	461	626	127	4274	1441
Seq27878	0	0	0	0	0	0	0	0	1	0	1	0	0	3	2	0	0	2
Seq27879	0	1	0	2	0	4	2	14	14	144	129	116	81	140	155	88	559	210
Seq27880	0	0	1	0	0	0	0	0	0	3	10	15	0	21	2	8	79	51
Seq27881	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	2	0
Seq27882	0	0	0	5	0	0	0	0	0	13	24	10	3	13	114	5	12	53
Seq27883	0	0	0	1	0	0	2	3	3	11	6	80	9	0	16	5	9	35
Seq27884	0	0	0	0	0	0	0	0	18	5	2	1	1	2	2	2	1	1
Seq27885	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Seq27886	0	0	0	0	0	0	0	1	1	0	4	0	24	2	8	2	2	14
Seq27887	0	0	0	0	0	0	0	0	6	0	0	1	0	6	5	2	2	5
Seq27888	0	0	1	0	2	0	0	0	2	8	6	3	12	46	31	5	26	16
Seq27889	1	0	0	0	0	0	5	30	8	173	68	23	195	38	180	129	238	222
Seq27890	0	0	0	0	0	0	0	4	0	8	0	0	5	19	9	3	3	6
Seq27891	0	0	1	1	8	4	2	4	2	15	21	8	7	50	22	13	50	30
Seq27892	0	1	0	0	0	0	0	2	2	1	0	1	2	0	13	2	13	2
Seq27893	0	0	0	0	0	0	1	0	1	2	0	0	2	0	7	0	1	0
Seq27894	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
Seq27895	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Seq27896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
Seq27897	0	0	0	0	0	0	0	1	6	2	1	0	5	3	26	0	8	1
Seq27898	0	0	0	0	0	0	1	0	3	1	9	0	18	0	0	1	10	1
Seq27899	0	0	4	9	0	0	0	1	1	14	23	15	1	20	16	18	520	183
Seq27900	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	4
Seq27901	0	0	5	12	0	0	0	0	1	2	7	7	5	8	11	8	29	52
Seq27902	0	0	0	0	0	0	0	0	0	0	5	1	2	1	0	0	194	29
Seq27903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Seq27904	0	0	1	1	0	0	0	0	0	1	7	6	2	1	1	0	174	55
Seq27905	0	1	1	0	0	0	0	10	333	2	18	2	0	3	32	0	1	6
Seq27906	0	0	0	0	2	0	0	8	122	0	33	13	0	0	23	0	2488	419
Seq27907	0	0	0	0	0	0	0	0	0	0	0	5	1	9	22	2	3	194
Seq27908	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	2
Seq27909	0	0	0	0	0	0	0	67	0	5	31	39	1	286	9	58	17	18
Seq27910	0	0	0	0	0	0	0	0	0	2	0	1	0	5	64	10	11	0
Seq27911	0	2	2	0	10	1	0	6	486	3	78	41	0	10	48	3	6588	1155
Seq27912	0	0	0	0	0	0	0	2	35	1	5	3	5	7	14	0	88	20
Seq27913	0	0	0	0	0	0	0	0	0	0	0	1	0	3	7	0	1	1
Seq27914	0	0	0	0	0	0	0	1	0	0	1	0	11	1	4	0	0	1
Seq27915	0	0	0	2	0	0	1	11	9	25	13	9	40	7	39	15	11	25
Seq27916	0	0	0	0	0	0	0	0	1	4	2	4	4	0	2	5	0	1
Seq27917	1	0	0	1	1	0	0	0	2	0	0	0	64	0	1	2	1	0
Seq27918	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Seq27919	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0
Seq27920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7
Seq27921	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1	4
Seq27922	0	0	0	0	0	0	0	1	1	0	2	0	2	0	5	0	2	6
Seq27923	0	0	0	0	0	0	0	6	1	0	13	5	31	4	62	6	6	20
Seq27924	0	0	0	0	0	0	0	0	1	1	1	1	0	11	7	0	4	0
Seq27925	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0
Seq27926	0	0	0	0	0	0	0	0	0	8	2	5	0	0	0	1	1	19
Seq27927	0	0	1	0	0	0	0	0	0	2	1	3	0	0	0	3	4	17
Seq27928	0	0	0	0	0	0	5	2	1	9	5	16	6	41	17	5	12	32
Seq27929	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2
Seq27930	0	0	0	1	0	0	0	0	0	1	0	0	6	4	3	0	1	5
Seq27931	0	0	0	0	0	0	0	0	5	0	2	0	4	0	0	0	0	1
Seq27932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2
Seq27933	0	0	0	0	0	0	0	11	38	0	0	7	0	9	11	0	2	17
Seq27934	0	0	0	0	0	0	0	1	1	4	26	0	43	46	51	27	69	9
Seq27935	0	0	0	0	0	0	0	0	0	1	0	0	1	12	1	5	3	0
Seq27936	0	0	0	1	0	0	1	2	1	4	23	0	8	16	29	13	17	5
Seq27937	0	0	0	0	0	0	0	0	2	3	19	0	8	7	19	27	39	2
Seq27938	0	0	0	1	0	0	0	0	0	0	0	1	3	0	3	0	3	0
Seq27939	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1
Seq27940	0	1	1	2	2	0	1	22	0	5	9	38	12	26	12	1	44	33
Seq27941	0	0	0	24	0	2	0	7	0	39	121	76	378	18	0	0	14	61
Seq27942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq27943	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Seq27944	0	0	0	0	0	0	0	0	18	0	0	0	0	1	3	0	16	2
Seq27945	0	0	0	0	0	0	0	0	7	0	4	0	2	3	0	4	3	2
Seq27946	0	0	0	0	0	0	0	1	1	0	0	0	0	8	0	1	1	1
Seq27947	0	0	0	0	0	0	0	0	1	0	1	2	4	1	15	1	11	4
Seq27948	0	0	0	0	0	0	0	2	3	65	37	5	98	476	600	110	551	37
Seq27949	0	0	0	1	0	0	0	1	2	24	21	7	46	90	311	30	160	22
Seq27950	0	0	0	0	0	0	0	1	3	46	43	0	71	353	646	140	370	13
Seq27951	0	0	0	0	0	0	0	0	1	50	11	2	7	113	112	60	138	10
Seq27952	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
Seq27953	0	0	0	3	1	0	0	7	0	13	6	9	29	155	48	8	37	57
Seq27954	0	0	0	0	0	0	0	7	0	1	2	2	10	50	5	0	3	0
Seq27955	0	0	0	1	0	0	1	24	0	22	1	1	21	53	14	16	23	13
Seq27956	0	0	0	1	0	0	0	0	0	3	8	0	21	45	17	4	13	1
Seq27957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq27958	5	30	9	5	7	6	7	4	12	10	0	12	1	2	8	5	4	5
Seq27959	1	0	0	0	0	0	0	3	0	0	1	6	29	18	8	0	7	17
Seq27960	0	0	0	0	0	3	13	221	0	13	5	177	26	457	231	44	56	158
Seq27961	0	2	1	19	1	0	1	10	1	77	34	43	142	102	141	30	173	87
Seq27962	0	0	0	0	0	0	0	5	0	1	2	1	0	1	6	2	1	1
Seq27963	1	0	0	0	0	0	0	1	0	3	5	4	2	4	4	1	6	3
Seq27964	0	0	0	1	0	0	0	0	0	1	0	0	0	2	3	0	4	2
Seq27965	0	0	0	0	0	0	0	0	0	66	3	8	2	0	9	1	0	8
Seq27966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
Seq27967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq27968	0	0	0	0	1	0	0	3	1	16	5	7	0	4	32	5	21	6
Seq27969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq27970	0	0	0	0	1	1	0	0	0	27	14	1	9	6	12	6	69	3
Seq27971	0	0	1	0	0	0	0	0	0	1	1	16	0	51	8	0	6	0
Seq27972	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1
Seq27973	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Seq27974	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seq27975	0	0	0	0	0	0	0	0	0	23	1	0	0	0	0	0	1	1
Seq27976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Seq27977	1	0	1	2	0	0	0	1	1	8	3	0	29	12	25	7	52	5
Seq27978	0	0	0	0	0	0	1	0	0	2	4	5	61	10	3	4	1	1
Seq27979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq27980	0	0	0	0	0	0	0	0	0	5	2	16	1	2	10	2	3	6
Seq27981	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0
Seq27982	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seq27983	0	0	0	0	0	0	1	1	0	0	0	0	0	86	1	2	7	3
Seq27984	0	0	0	0	0	0	0	25	0	10	2	15	13	38	31	1	18	53
Seq27985	0	0	0	0	0	0	0	5	0	2	1	1	2	10	34	4	14	131
Seq27986	0	0	0	0	0	0	0	67	0	23	5	130	28	77	25	16	18	89
Seq27987	0	0	0	0	0	0	0	0	0	0	1	0	2	12	7	1	0	6
Seq27988	1	0	0	3	1	3	23	12	1	75	13	157	228	793	62	187	22	761
Seq27989	0	0	0	0	0	0	0	0	0	4	0	13	3	38	7	6	3	100
Seq27990	0	0	1	0	0	0	3	0	0	0	0	5	21	22	2	5	1	54
Seq27991	0	0	0	0	0	0	0	0	0	5	1	15	15	87	5	13	6	44
Seq27992	0	0	0	0	0	0	0	1	0	2	0	0	3	21	2	1	2	5
Seq27993	0	0	0	0	0	0	0	27	0	50	3	134	31	229	14	45	3	227
Seq27994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Seq27995	0	0	0	0	0	0	0	3	1	7	1	10	0	37	10	5	3	23
Seq27996	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	22
Seq27997	0	0	0	4	0	0	1	0	0	0	0	6	2	108	2	9	0	44
Seq27998	0	0	0	0	0	0	0	0	0	0	1	20	30	41	1	2	0	50
Seq27999	0	0	0	0	0	0	0	5	0	1	0	3	2	32	54	6	8	4
Seq28000	4	2	0	6	21	7	1108	82	69	461	686	623	1007	306	645	714	3272	1283
Seq28001	2	0	0	0	0	1	0	0	0	0	2	9	0	1	0	0	6	42
Seq28002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq28003	0	0	0	0	0	0	0	3	0	0	0	0	0	3	2	0	1	0
Seq28004	0	0	0	0	0	0	0	1	0	0	6	4	0	1	3	1	0	46
Seq28005	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8
Seq28006	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12
Seq28007	0	0	0	0	0	0	0	0	0	0	1	3	1	0	2	0	0	36
Seq28008	0	0	0	0	0	0	0	12	0	0	4	5	10	55	4	6	3	5
Seq28009	0	0	0	0	2	5	0	1	0	0	9	192	3	30	17	22	88	119
Seq28010	7	10	0	40	279	9	381	542	1066	2139	17860	20	11148	217	5945	14584	57246	177
Seq28011	0	1	6	1	45	2	13	73	599	410	2563	0	998	12	1866	3547	7371	13
Seq28012	0	0	0	0	0	0	3	0	0	0	11	0	11	0	2	0	8	0
Seq28013	10	0	0	0	3	0	375	1	0	18	337	0	3057	23	4	171	374	4
Seq28014	0	0	2	1	11	3	6	7	18	89	693	1	688	4	185	278	2405	3
Seq28015	0	2	0	0	14	0	4	49	20	61	986	1	203	6	242	253	1307	6
Seq28016	0	0	0	9	0	0	0	0	0	2	145	0	0	4	0	0	43	35
Seq28017	0	0	0	0	1	0	0	2	0	1	13	0	3	6	53	1	76	0
Seq28018	0	1	0	7	13	0	12	3	35	52	692	1	181	21	294	396	1125	3
Seq28019	0	0	0	0	0	0	0	0	0	2	27	0	1	0	1	1	13	0
Seq28020	2	0	0	6	1	0	16	0	0	3	103	1	537	83	6	77	116	2
Seq28021	0	0	0	0	0	0	2	0	0	0	5	0	55	5	0	0	10	1
Seq28022	0	0	0	0	0	0	0	0	0	0	60	0	0	14	0	1	13	9
Seq28023	0	0	0	0	0	0	0	1	0	3	2	1	2	11	2	1	14	1
Seq28024	1	0	0	1	1	0	1	61	4	134	40	250	147	175	109	53	199	1685
Seq28025	0	3	4	14	10	4	43	13	25	113	1174	100	827	335	219	301	1346	189
Seq28026	0	0	0	1	0	0	0	0	0	15	54	23	59	21	0	11	92	24
Seq28027	0	0	0	0	0	0	0	3	1	11	49	4	29	10	12	1	73	10
Seq28028	0	1	0	3	1	0	4	0	0	12	180	8	125	69	3	22	110	14
Seq28029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq28030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq28031	0	0	0	0	0	0	0	0	0	16	0	3	0	1	3	0	0	0
Seq28032	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Seq28033	0	0	0	0	0	0	0	0	0	0	4	0	0	4	7	2	60	1
Seq28034	0	0	0	0	1	0	1	1	3	32	56	13	24	17	16	3	124	21
Seq28035	0	0	0	0	0	0	0	0	0	0	1	5	0	0	1	2	37	5
Seq28036	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4
Seq28037	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	10	0
Seq28038	0	0	4	0	0	1	0	10	2	72	91	75	28	47	14	9	224	59
Seq28039	2	1	1	11	2	1	15	15	20	108	622	47	337	161	91	104	669	70
Seq28040	0	0	0	0	0	0	0	1	0	0	3	0	1	5	0	0	2	0
Seq28041	0	0	0	0	0	0	0	0	0	0	6	2	1	29	0	4	46	0
Seq28042	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	1	0
Seq28043	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
Seq28044	0	0	0	0	0	0	0	0	0	0	1	11	1	14	5	0	2	17
Seq28045	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seq28046	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq28047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Seq28048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq28049	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Seq28050	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	4
Seq28051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq28052	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Seq28053	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8
Seq28054	0	0	0	0	0	0	0	6	0	3	0	1	4	18	8	2	14	39
Seq28055	0	0	0	0	0	0	1	10	0	0	0	0	65	42	3	1	13	7
Seq28056	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	4	2
Seq28057	0	0	0	0	0	0	0	0	0	0	1	4	2	0	0	0	3	17
Seq28058	0	0	0	0	0	0	0	0	0	0	3	1	0	0	6	1	11	0
Seq28059	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4
Seq28060	0	0	0	0	0	0	0	1	0	1	7	9	0	4	0	0	0	27
Seq28061	0	0	0	0	0	0	5	1	0	5	0	16	0	2	3	3	6	426
Seq28062	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Seq28063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
Seq28064	1	0	0	0	1	0	0	1	0	9	0	8	36	3	5	0	2	35
Seq28065	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0
Seq28066	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	3
Seq28067	0	0	0	0	0	1	0	0	0	7	0	0	2	1	2	1	0	3
Seq28068	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Seq28069	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seq28070	0	0	0	0	0	0	0	1	0	0	0	6	5	2	0	1	0	18
Seq28071	0	0	0	0	0	0	0	1	0	0	1	1	1	42	7	1	4	2
Seq28072	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Seq28073	1	0	0	0	0	0	0	1	0	5	3	7	2	3	1	4	12	49
Seq28074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Seq28075	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	1	0
Seq28076	1	0	0	0	0	0	0	2	0	17	1	0	5	1	4	3	3	20
Seq28077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Seq28078	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
Seq28079	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	2	0	2
Seq28080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq28081	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Seq28082	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
Seq28083	0	1	2	0	0	0	0	0	0	0	3	1	4	2	1	0	2	7
Seq28084	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	2	19
Seq28085	0	3	0	1	1	4	0	34	4	38	58	178	175	280	80	115	280	590
Seq28086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq28087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq28088	0	0	0	0	0	0	0	0	0	5	1	1	9	2	5	4	48	20
Seq28089	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Seq28090	0	0	0	0	0	0	0	0	0	1	2	9	5	1	5	0	18	47
Seq28091	0	0	0	0	0	1	0	0	0	1	1	143	2	1	0	1	0	121
Seq28092	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	3	27
Seq28093	0	0	1	0	0	0	0	4	0	3	1	0	6	21	3	2	14	0
Seq28094	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seq28095	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	2
Seq28096	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Seq28097	0	0	0	0	0	0	0	0	0	0	1	5	5	0	1	5	3	22
Seq28098	0	0	1	0	0	0	0	0	0	3	0	4	0	0	1	2	2	4
Seq28099	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	17	0
Seq28100	1	0	0	0	0	0	0	0	0	1	2	8	7	1	0	1	10	50
Seq28101	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	5	7
Seq28102	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	2
Seq28103	0	1	1	0	0	0	4	9	3	44	18	7	31	2	19	17	63	75
Seq28104	0	0	0	0	0	0	0	1	0	1	12	1	59	2	5	48	11	40
Seq28105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
Seq28106	0	0	0	5	0	0	0	12	1	20	13	18	14	56	46	1	28	70
Seq28107	0	1	0	0	0	0	0	3	0	2	1	4	0	29	9	1	23	77
Seq28108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq28109	0	0	0	0	0	0	0	5	0	0	0	29	1	0	5	0	4	27
Seq28110	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	4	6	6
Seq28111	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Seq28112	0	0	0	1	0	0	0	1	0	3	0	0	0	15	1	0	7	25
Seq28113	0	0	0	0	0	0	0	0	0	6	1	3	21	5	1	0	1	50
Seq28114	0	1	0	0	0	0	0	4	0	3	0	24	9	67	9	3	48	261
Seq28115	0	0	0	0	0	0	0	0	0	0	0	7	0	1	2	0	0	79
Seq28116	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Seq28117	0	0	0	0	0	0	0	1	0	1	0	2	0	2	2	0	0	36
Seq28118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
